graph,algo,num_nodes,num_edges,density,avg_degree,max_degree,clustering_coef,is_directed,num_components,is_connected,has_cycle,time
g2502.json,bfs,46,88,0.085,3.8260869565217392,13,0.12634382525686874,False,1,True,True,0.000133
g7700.json,bfs,40,67,0.086,3.35,4,0.0,False,1,True,True,1.4e-05
g6812.json,bfs,42,71,0.082,3.380952380952381,4,0.0,False,1,True,True,1.4e-05
g5697.json,bfs,14,14,0.154,2.0,3,0.0,False,1,True,True,7e-06
g2152.json,bfs,17,16,0.118,1.8823529411764706,7,0.0,False,1,True,False,7e-06
g4985.json,bfs,28,56,0.148,4.0,7,0.436734693877551,False,1,True,True,1e-05
g7350.json,bfs,21,32,0.152,3.0476190476190474,4,0.0,False,1,True,True,8e-06
g3313.json,bfs,45,86,0.087,3.8222222222222224,11,0.1542953342953343,False,1,True,True,1.3e-05
g6111.json,bfs,32,52,0.105,3.25,4,0.0,False,1,True,True,1e-05
g349.json,bfs,33,168,0.318,10.181818181818182,15,0.31340595431504525,False,1,True,True,9e-06
g3743.json,bfs,39,140,0.189,7.17948717948718,19,0.2631248011159894,False,1,True,True,1.1e-05
g4086.json,greedy_coloring,50,50,0.041,2.0,3,0.0,False,2,False,True,0.000122
g2851.json,bfs,41,148,0.18,7.219512195121951,19,0.2488278374029336,False,1,True,True,1.3e-05
g6541.json,bfs,40,67,0.086,3.35,4,0.0,False,1,True,True,1.4e-05
g719.json,bfs,45,305,0.308,13.555555555555555,21,0.2972132689005754,False,1,True,True,1.2e-05
g1284.json,bfs,42,201,0.233,9.571428571428571,18,0.26864946444778387,False,1,True,True,1.3e-05
g4069.json,greedy_coloring,39,39,0.053,2.0,3,0.0,False,2,False,True,3.2e-05
g1791.json,bfs,26,41,0.126,3.1538461538461537,7,0.1285714285714286,False,1,True,True,1e-05
g6054.json,bfs,24,37,0.134,3.0833333333333335,4,0.0,False,1,True,True,9e-06
g4593.json,bfs,39,78,0.105,4.0,6,0.4427350427350427,False,1,True,True,1.3e-05
g3256.json,bfs,29,78,0.192,5.379310344827586,17,0.35917454756197154,False,1,True,True,9e-06
g8949.json,bfs,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,2.9e-05
g4439.json,bfs,31,62,0.133,4.0,6,0.346236559139785,False,1,True,True,1e-05
g6404.json,bfs,25,40,0.133,3.2,4,0.0,False,1,True,True,9e-06
g3606.json,bfs,15,14,0.133,1.8666666666666667,5,0.0,False,1,True,False,6e-06
g2914.json,bfs,50,225,0.184,9.0,24,0.26910102066462277,False,1,True,True,1.5e-05
g7645.json,bfs,35,58,0.097,3.3142857142857145,4,0.0,False,1,True,True,1.1e-05
g5678.json,greedy_coloring,30,30,0.069,2.0,3,0.0,False,2,False,True,2.6e-05
g6957.json,bfs,12,17,0.258,2.8333333333333335,4,0.0,False,1,True,True,5e-06
g2447.json,bfs,27,110,0.313,8.148148148148149,19,0.38860278772559476,False,1,True,True,9e-06
g5382.json,bfs,18,36,0.235,4.0,6,0.25555555555555554,False,1,True,True,6e-06
g7215.json,bfs,16,24,0.2,3.0,4,0.0,False,1,True,True,6e-06
g5228.json,bfs,45,135,0.136,6.0,9,0.3963844797178131,False,1,True,True,1.4e-05
g2017.json,bfs,23,60,0.237,5.217391304347826,14,0.44071773636991035,False,1,True,True,8e-06
g5802.json,bfs,41,82,0.1,4.0,6,0.28455284552845533,False,1,True,True,1.2e-05
g4710.json,bfs,44,44,0.047,2.0,4,0.0,False,1,True,True,1.5e-05
g575.json,greedy_coloring,6,4,0.267,1.3333333333333333,2,0.0,False,2,False,False,7e-06
g9122.json,bfs,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,2.8e-05
g1512.json,bfs,36,72,0.114,4.0,8,0.04470899470899471,False,1,True,True,1.3e-05
g4340.json,bfs,38,76,0.108,4.0,6,0.2789473684210526,False,1,True,True,1.2e-05
g3485.json,bfs,29,28,0.069,1.9310344827586208,7,0.0,False,1,True,False,9e-06
g125.json,bfs,13,12,0.154,1.8461538461538463,4,0.0,False,1,True,False,0
g9088.json,bfs,31,30,0.065,1.935483870967742,3,0.0,False,1,True,False,9e-06
g9572.json,bfs,121,120,0.017,1.9834710743801653,4,0.0,False,1,True,False,2.5e-05
g7995.json,bfs,36,60,0.095,3.3333333333333335,4,0.0,False,1,True,True,1.2e-05
g1142.json,bfs,32,50,0.101,3.125,6,0.023958333333333335,False,1,True,True,1.1e-05
g6687.json,bfs,24,37,0.134,3.0833333333333335,4,0.0,False,1,True,True,8e-06
g5101.json,bfs,19,57,0.333,6.0,8,0.4596491228070176,False,1,True,True,8e-06
g9821.json,bfs,341,340,0.006,1.9941348973607038,5,0.0,False,1,True,False,6.6e-05
g8733.json,bfs,121,120,0.017,1.9834710743801653,4,0.0,False,1,True,False,2.5e-05
g73.json,bfs,25,68,0.227,5.44,10,0.2627619047619048,False,1,True,True,8e-06
g2294.json,bfs,42,117,0.136,5.571428571428571,16,0.23508640830069402,False,1,True,True,1.3e-05
g5551.json,bfs,15,30,0.286,4.0,7,0.2406349206349207,False,1,True,True,6e-06
g826.json,bfs,30,64,0.147,4.266666666666667,8,0.09301587301587302,False,1,True,True,1.1e-05
g8699.json,bfs,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,3.4e-05
g8363.json,bfs,121,120,0.017,1.9834710743801653,4,0.0,False,1,True,False,2.6e-05
g1841.json,bfs,31,131,0.282,8.451612903225806,13,0.3041297412265155,False,1,True,True,1.2e-05
g7096.json,bfs,64,112,0.056,3.5,4,0.0,False,1,True,True,1.9e-05
g9964.json,bfs,364,363,0.005,1.9945054945054945,4,0.0,False,1,True,False,7.1e-05
g8676.json,bfs,15,14,0.133,1.8666666666666667,3,0.0,False,1,True,False,5e-06
g7583.json,bfs,32,52,0.105,3.25,4,0.0,False,1,True,True,1.1e-05
g3893.json,bfs,10,16,0.356,3.2,6,0.31666666666666665,False,1,True,True,5e-06
g5044.json,bfs,21,63,0.3,6.0,8,0.5066893424036281,False,1,True,True,8e-06
g2781.json,bfs,43,42,0.047,1.9534883720930232,11,0.0,False,1,True,False,1.3e-05
g7079.json,bfs,21,32,0.152,3.0476190476190474,4,0.0,False,1,True,True,8e-06
g8226.json,bfs,1365,1364,0.001,1.9985347985347985,5,0.0,False,1,True,False,0.000311
g3939.json,dijkstra,12,35,0.53,5.833333333333333,10,0.49140211640211634,False,1,True,True,0.000164
g1904.json,bfs,46,148,0.143,6.434782608695652,11,0.12757073844030364,False,1,True,True,1.4e-05
g5414.json,bfs,43,86,0.095,4.0,6,0.24728682170542637,False,1,True,True,1.4e-05
g7429.json,bfs,15,22,0.21,2.933333333333333,4,0.0,False,1,True,True,6e-06
g963.json,bfs,34,71,0.127,4.176470588235294,8,0.06582633053221287,False,1,True,True,1.2e-05
g9067.json,bfs,63,62,0.032,1.9682539682539681,3,0.0,False,1,True,False,1.5e-05
g6392.json,bfs,28,45,0.119,3.2142857142857144,4,0.0,False,1,True,True,9e-06
g1457.json,bfs,34,103,0.184,6.0588235294117645,10,0.16386554621848737,False,1,True,True,1.2e-05
g5947.json,bfs,14,28,0.308,4.0,5,0.3690476190476191,False,1,True,True,5e-06
g3190.json,bfs,48,92,0.082,3.8333333333333335,22,0.30662146089777664,False,1,True,True,1.3e-05
g430.json,bfs,9,12,0.333,2.6666666666666665,4,0.24074074074074073,False,1,True,True,4e-06
g6668.json,bfs,56,97,0.063,3.4642857142857144,4,0.0,False,1,True,True,1.8e-05
g4655.json,bfs,29,29,0.071,2.0,3,0.0,False,1,True,True,1e-05
g9437.json,bfs,5461,5460,0.0,1.999633766709394,5,0.0,False,1,True,False,0.001467
g1007.json,bfs,44,115,0.122,5.2272727272727275,11,0.14814705496523675,False,1,True,True,1.5e-05
g6238.json,bfs,21,32,0.152,3.0476190476190474,4,0.0,False,1,True,True,8e-06
g4205.json,bfs,24,24,0.087,2.0,3,0.06944444444444443,False,1,True,True,9e-06
g6516.json,bfs,64,112,0.056,3.5,4,0.0,False,1,True,True,1.9e-05
g1729.json,bfs,44,110,0.116,5.0,9,0.14437229437229437,False,1,True,True,1.5e-05
g3714.json,bfs,32,60,0.121,3.75,16,0.27444196428571427,False,1,True,True,9e-06
g2806.json,bfs,18,17,0.111,1.8888888888888888,11,0.0,False,1,True,False,7e-06
g9319.json,bfs,121,120,0.017,1.9834710743801653,4,0.0,False,1,True,False,2.5e-05
g1683.json,bfs,50,250,0.204,10.0,18,0.18901396642573115,False,1,True,True,1.6e-05
g6146.json,bfs,32,52,0.105,3.25,4,0.0,False,1,True,True,1.1e-05
g1379.json,bfs,18,39,0.255,4.333333333333333,7,0.30952380952380953,False,1,True,True,7e-06
g4481.json,bfs,45,135,0.136,6.0,8,0.40354497354497365,False,1,True,True,1.5e-05
g3344.json,bfs,29,28,0.069,1.9310344827586208,8,0.0,False,1,True,False,8e-06
g9749.json,bfs,121,120,0.017,1.9834710743801653,4,0.0,False,1,True,False,2.5e-05
g7307.json,bfs,20,31,0.163,3.1,4,0.0,False,1,True,True,8e-06
g2105.json,bfs,30,56,0.129,3.7333333333333334,12,0.25335978835978834,False,1,True,True,9e-06
g8508.json,bfs,85,84,0.024,1.9764705882352942,5,0.0,False,1,True,False,1.7e-05
g7757.json,bfs,64,112,0.056,3.5,4,0.0,False,1,True,True,1.9e-05
g4878.json,bfs,20,40,0.211,4.0,5,0.30500000000000005,False,1,True,True,7e-06
g6845.json,bfs,16,24,0.2,3.0,4,0.0,False,1,True,True,6e-06
g2555.json,bfs,35,96,0.161,5.485714285714286,16,0.29089941804227515,False,1,True,True,1.2e-05
g5290.json,bfs,46,92,0.089,4.0,6,0.27898550724637683,False,1,True,True,1.5e-05
g8158.json,bfs,1365,1364,0.001,1.9985347985347985,5,0.0,False,1,True,False,0.000316
g5785.json,greedy_coloring,41,41,0.05,2.0,3,0.0,False,2,False,True,3.7e-05
g2040.json,bfs,14,13,0.143,1.8571428571428572,4,0.0,False,1,True,False,6e-06
g4897.json,bfs,21,21,0.1,2.0,3,0.11111111111111109,False,1,True,True,8e-06
g7242.json,bfs,24,38,0.138,3.1666666666666665,4,0.0,False,1,True,True,9e-06
g2410.json,bfs,25,24,0.08,1.92,8,0.0,False,1,True,False,8e-06
g7612.json,bfs,64,112,0.056,3.5,4,0.0,False,1,True,True,2e-05
g6900.json,bfs,28,45,0.119,3.2142857142857144,4,0.0,False,1,True,True,1e-05
g3651.json,bfs,11,18,0.327,3.272727272727273,7,0.37056277056277054,False,1,True,True,4e-06
g4194.json,bfs,13,26,0.333,4.0,6,0.30512820512820515,False,1,True,True,4e-06
g2943.json,bfs,14,13,0.143,1.8571428571428572,7,0.0,False,1,True,False,5e-06
g6453.json,bfs,18,27,0.176,3.0,4,0.0,False,1,True,True,6e-06
g1396.json,bfs,48,325,0.288,13.541666666666666,20,0.28515838951210476,False,1,True,True,1.3e-05
g3201.json,bfs,41,180,0.22,8.78048780487805,23,0.31245470060266395,False,1,True,True,1.2e-05
g6003.json,bfs,42,71,0.082,3.380952380952381,4,0.0,False,1,True,True,1.4e-05
g8334.json,bfs,364,363,0.005,1.9945054945054945,4,0.0,False,1,True,False,7e-05
g1816.json,bfs,19,49,0.287,5.157894736842105,8,0.2699248120300752,False,1,True,True,7e-06
g2739.json,bfs,34,33,0.059,1.9411764705882353,19,0.0,False,1,True,False,1.1e-05
g5506.json,bfs,29,29,0.071,2.0,4,0.0,False,1,True,True,1e-05
g871.json,bfs,38,199,0.283,10.473684210526315,18,0.3080005005314603,False,1,True,True,1.2e-05
g9876.json,bfs,63,62,0.032,1.9682539682539681,3,0.0,False,1,True,False,1.4e-05
g8764.json,bfs,341,340,0.006,1.9941348973607038,5,0.0,False,1,True,False,6.3e-05
g24.json,bfs,36,133,0.211,7.388888888888889,12,0.20059122975789642,False,1,True,True,1.2e-05
g7491.json,bfs,32,52,0.105,3.25,4,0.0,False,1,True,True,1e-05
g2369.json,bfs,15,36,0.343,4.8,12,0.6604473304473305,False,1,True,True,6e-06
g3981.json,dijkstra,17,60,0.441,7.0588235294117645,13,0.5122390681214212,False,1,True,True,3e-05
g5156.json,bfs,50,100,0.082,4.0,5,0.3373333333333333,False,1,True,True,1.6e-05
g2693.json,bfs,50,49,0.04,1.96,17,0.0,False,1,True,False,1.4e-05
g9525.json,bfs,1365,1364,0.001,1.9985347985347985,5,0.0,False,1,True,False,0.000327
g488.json,bfs,28,51,0.135,3.642857142857143,8,0.11938775510204083,False,1,True,True,1e-05
g3128.json,bfs,30,81,0.186,5.4,14,0.21694287194287193,False,1,True,True,1e-05
g1115.json,bfs,33,105,0.199,6.363636363636363,11,0.17277974550701822,False,1,True,True,1e-05
g172.json,bfs,50,193,0.158,7.72,15,0.1416940836940837,False,1,True,True,1.5e-05
g4317.json,bfs,34,68,0.121,4.0,5,0.3980392156862745,False,1,True,True,1.2e-05
g9175.json,bfs,40,39,0.05,1.95,4,0.0,False,1,True,False,1e-05
g6280.json,bfs,48,82,0.073,3.4166666666666665,4,0.0,False,1,True,True,1.5e-05
g3578.json,bfs,22,21,0.091,1.9090909090909092,8,0.0,False,1,True,False,8e-06
g1545.json,bfs,28,78,0.206,5.571428571428571,9,0.1092687074829932,False,1,True,True,1e-05
g5855.json,bfs,41,41,0.05,2.0,3,0.0,False,1,True,True,1.3e-05
g7868.json,bfs,35,58,0.097,3.3142857142857145,4,0.0,False,1,True,True,1.2e-05
g3082.json,bfs,35,66,0.111,3.7714285714285714,18,0.31063916475681186,False,1,True,True,1e-05
g522.json,bfs,42,84,0.098,4.0,8,0.11961451247165535,False,1,True,True,1.3e-05
g4747.json,bfs,12,24,0.364,4.0,6,0.3194444444444444,False,1,True,True,5e-06
g4252.json,bfs,28,56,0.148,4.0,6,0.21428571428571425,False,1,True,True,1e-05
g3597.json,bfs,43,156,0.173,7.255813953488372,19,0.2956282895191383,False,1,True,True,1.1e-05
g9460.json,bfs,1365,1364,0.001,1.9985347985347985,5,0.0,False,1,True,False,0.00033
g7887.json,bfs,56,97,0.063,3.4642857142857144,4,0.0,False,1,True,True,1.8e-05
g1050.json,bfs,35,66,0.111,3.7714285714285714,8,0.04163265306122449,False,1,True,True,1.2e-05
g6795.json,bfs,30,49,0.113,3.2666666666666666,4,0.0,False,1,True,True,1e-05
g5910.json,bfs,47,94,0.087,4.0,6,0.23191489361702125,False,1,True,True,1.4e-05
g4602.json,bfs,14,14,0.154,2.0,3,0.0,False,1,True,True,6e-06
g467.json,bfs,18,47,0.307,5.222222222222222,8,0.2837301587301587,False,1,True,True,8e-06
g9030.json,bfs,5461,5460,0.0,1.999633766709394,5,0.0,False,1,True,False,0.001474
g1400.json,bfs,29,56,0.138,3.8620689655172415,9,0.15079365079365079,False,1,True,True,1.1e-05
g2386.json,bfs,11,10,0.182,1.8181818181818181,8,0.0,False,1,True,False,4e-06
g5443.json,bfs,40,80,0.103,4.0,6,0.37416666666666676,False,1,True,True,1.2e-05
g934.json,bfs,13,16,0.205,2.4615384615384617,4,0.19230769230769232,False,1,True,True,5e-06
g9899.json,bfs,1093,1092,0.002,1.9981701738334858,4,0.0,False,1,True,False,0.000251
g8271.json,bfs,85,84,0.024,1.9764705882352942,5,0.0,False,1,True,False,1.8e-05
g1953.json,bfs,27,53,0.151,3.925925925925926,9,0.09315108759553203,False,1,True,True,9e-06
g7184.json,bfs,56,97,0.063,3.4642857142857144,4,0.0,False,1,True,True,1.7e-05
g5013.json,greedy_coloring,36,36,0.057,2.0,4,0.027777777777777776,False,2,False,True,3.3e-05
g9933.json,bfs,40,39,0.05,1.95,4,0.0,False,1,True,False,1e-05
g8621.json,bfs,341,340,0.006,1.9941348973607038,5,0.0,False,1,True,False,6.2e-05
g2543.json,dijkstra,10,25,0.556,5.0,9,0.813015873015873,False,1,True,True,1.8e-05
g5286.json,bfs,36,108,0.171,6.0,9,0.5137125220458555,False,1,True,True,1.3e-05
g6853.json,bfs,42,71,0.082,3.380952380952381,4,0.0,False,1,True,True,1.3e-05
g7741.json,bfs,21,32,0.152,3.0476190476190474,4,0.0,False,1,True,True,8e-06
g2113.json,bfs,21,80,0.381,7.619047619047619,14,0.5076003361717648,False,1,True,True,8e-06
g7311.json,bfs,21,32,0.152,3.0476190476190474,4,0.0,False,1,True,True,8e-06
g4497.json,dijkstra,10,20,0.444,4.0,5,0.42333333333333334,False,1,True,True,1.5e-05
g3352.json,bfs,47,46,0.043,1.9574468085106382,9,0.0,False,1,True,False,1.3e-05
g1695.json,bfs,45,197,0.199,8.755555555555556,16,0.20195458862125532,False,1,True,True,1.3e-05
g308.json,bfs,15,23,0.219,3.066666666666667,7,0.20317460317460317,False,1,True,True,5e-06
g6150.json,bfs,35,58,0.097,3.3142857142857145,4,0.0,False,1,True,True,1.1e-05
g2810.json,bfs,34,64,0.114,3.764705882352941,15,0.2225867269984917,False,1,True,True,1e-05
g3702.json,bfs,21,54,0.257,5.142857142857143,12,0.3500927643784787,False,1,True,True,6e-06
g758.json,bfs,23,73,0.289,6.3478260869565215,12,0.266340422862162,False,1,True,True,7e-06
g6500.json,bfs,30,49,0.113,3.2666666666666666,4,0.0,False,1,True,True,1e-05
g6015.json,bfs,42,71,0.082,3.380952380952381,4,0.0,False,1,True,True,1.3e-05
g4028.json,bfs,32,32,0.065,2.0,4,0.0,False,1,True,True,1.1e-05
g8908.json,bfs,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,2.7e-05
g3217.json,bfs,25,66,0.22,5.28,12,0.35819913419913424,False,1,True,True,8e-06
g6445.json,bfs,35,58,0.097,3.3142857142857145,4,0.0,False,1,True,True,1.1e-05
g4478.json,bfs,18,36,0.235,4.0,5,0.2777777777777778,False,1,True,True,6e-06
g1380.json,bfs,31,85,0.183,5.483870967741935,12,0.22372573662896242,False,1,True,True,1e-05
g2955.json,bfs,35,34,0.057,1.9428571428571428,9,0.0,False,1,True,False,1e-05
g3647.json,bfs,33,140,0.265,8.484848484848484,19,0.3214272241502751,False,1,True,True,1e-05
g4182.json,bfs,45,90,0.091,4.0,5,0.3696296296296297,False,1,True,True,1.5e-05
g6916.json,bfs,35,58,0.097,3.3142857142857145,4,0.0,False,1,True,True,1.1e-05
g5639.json,bfs,10,10,0.222,2.0,3,0.2333333333333333,False,1,True,True,4e-06
g7604.json,bfs,18,27,0.176,3.0,4,0.0,False,1,True,True,6e-06
g2406.json,bfs,12,11,0.167,1.8333333333333333,5,0.0,False,1,True,False,5e-06
g5269.json,bfs,12,12,0.182,2.0,3,0.0,False,1,True,True,5e-06
g7254.json,bfs,40,67,0.086,3.35,4,0.0,False,1,True,True,1.3e-05
g4881.json,bfs,34,102,0.182,6.0,8,0.2483193277310924,False,1,True,True,1e-05
g5793.json,bfs,36,72,0.114,4.0,6,0.3324074074074075,False,1,True,True,1.2e-05
g2056.json,bfs,18,32,0.209,3.5555555555555554,11,0.26800144300144296,False,1,True,True,7e-06
g9499.json,bfs,40,39,0.05,1.95,4,0.0,False,1,True,False,9e-06
g3094.json,dijkstra,18,65,0.425,7.222222222222222,13,0.4972185222185223,False,1,True,True,2.6e-05
g534.json,bfs,36,154,0.244,8.555555555555555,15,0.2505439005439005,False,1,True,True,1.1e-05
g4751.json,bfs,28,56,0.148,4.0,7,0.14387755102040817,False,1,True,True,1e-05
g5843.json,bfs,12,24,0.364,4.0,5,0.26944444444444443,False,1,True,True,5e-06
g6296.json,bfs,12,17,0.258,2.8333333333333335,4,0.0,False,1,True,True,5e-06
g1553.json,bfs,16,27,0.225,3.375,5,0.2583333333333333,False,1,True,True,6e-06
g9163.json,bfs,85,84,0.024,1.9764705882352942,5,0.0,False,1,True,False,1.8e-05
g164.json,bfs,11,13,0.236,2.3636363636363638,4,0.0,False,1,True,True,5e-06
g4301.json,bfs,50,100,0.082,4.0,6,0.2266666666666667,False,1,True,True,1.5e-05
g1103.json,bfs,37,105,0.158,5.675675675675675,9,0.12992277992277992,False,1,True,True,1.2e-05
g9533.json,bfs,63,62,0.032,1.9682539682539681,3,0.0,False,1,True,False,1.4e-05
g8288.json,bfs,341,340,0.006,1.9941348973607038,5,0.0,False,1,True,False,6.2e-05
g5140.json,bfs,43,86,0.095,4.0,7,0.31262458471760796,False,1,True,True,1.3e-05
g2685.json,bfs,37,132,0.198,7.135135135135135,19,0.3110368073990365,False,1,True,True,1.1e-05
g3997.json,dijkstra,11,24,0.436,4.363636363636363,8,0.4748917748917748,False,1,True,True,1.4e-05
g32.json,bfs,31,104,0.224,6.709677419354839,11,0.24920634920634918,False,1,True,True,1e-05
g7487.json,bfs,49,84,0.071,3.4285714285714284,4,0.0,False,1,True,True,1.5e-05
g8772.json,bfs,63,62,0.032,1.9682539682539681,3,0.0,False,1,True,False,1.5e-05
g9860.json,bfs,85,84,0.024,1.9764705882352942,5,0.0,False,1,True,False,1.7e-05
g867.json,bfs,14,23,0.253,3.2857142857142856,6,0.15,False,1,True,True,6e-06
g5510.json,bfs,38,38,0.054,2.0,3,0.0,False,1,True,True,1.3e-05
g1800.json,bfs,42,215,0.25,10.238095238095237,20,0.258756754245476,False,1,True,True,1.4e-05
g8322.json,bfs,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,2.6e-05
g888.json,bfs,23,69,0.273,6.0,11,0.31708074534161484,False,1,True,True,8e-06
g8637.json,bfs,63,62,0.032,1.9682539682539681,3,0.0,False,1,True,False,1.5e-05
g9925.json,bfs,1365,1364,0.001,1.9985347985347985,5,0.0,False,1,True,False,0.00033
g7038.json,bfs,20,31,0.163,3.1,4,0.0,False,1,True,True,8e-06
g5005.json,bfs,38,38,0.054,2.0,4,0.0,False,1,True,True,1.2e-05
g7192.json,bfs,49,84,0.071,3.4285714285714284,4,0.0,False,1,True,True,1.6e-05
g1945.json,bfs,22,64,0.277,5.818181818181818,9,0.31655844155844154,False,1,True,True,7e-06
g3978.json,bfs,42,117,0.136,5.571428571428571,16,0.19415121915121916,False,1,True,True,1.1e-05
g8267.json,bfs,5461,5460,0.0,1.999633766709394,5,0.0,False,1,True,False,0.001495
g922.json,bfs,14,19,0.209,2.7142857142857144,5,0.14999999999999997,False,1,True,True,0
g2390.json,dijkstra,10,25,0.556,5.0,9,0.7846825396825398,False,1,True,True,1.9e-05
g7468.json,bfs,36,60,0.095,3.3333333333333335,4,0.0,False,1,True,True,1.3e-05
g5455.json,bfs,14,28,0.308,4.0,5,0.5095238095238095,False,1,True,True,6e-06
g1416.json,bfs,11,17,0.309,3.090909090909091,6,0.2515151515151515,False,1,True,True,5e-06
g9026.json,bfs,121,120,0.017,1.9834710743801653,4,0.0,False,1,True,False,2.6e-05
g4614.json,dijkstra,12,36,0.545,6.0,8,0.6311507936507936,False,1,True,True,1.9e-05
g6629.json,bfs,20,31,0.163,3.1,4,0.0,False,1,True,True,8e-06
g471.json,bfs,45,253,0.256,11.244444444444444,16,0.2523908807242142,False,1,True,True,1.3e-05
g5906.json,bfs,47,47,0.043,2.0,3,0.0,False,1,True,True,1.6e-05
g1046.json,bfs,41,167,0.204,8.146341463414634,13,0.1795357758772393,False,1,True,True,1.5e-05
g6783.json,bfs,42,71,0.082,3.380952380952381,4,0.0,False,1,True,True,1.4e-05
g7891.json,bfs,30,49,0.113,3.2666666666666666,4,0.0,False,1,True,True,1e-05
g9476.json,bfs,5461,5460,0.0,1.999633766709394,5,0.0,False,1,True,False,0.001421
g4244.json,greedy_coloring,25,25,0.083,2.0,3,0.0,False,2,False,True,2.5e-05
g3581.json,bfs,26,48,0.148,3.6923076923076925,10,0.1348901098901099,False,1,True,True,9e-06
g6279.json,bfs,40,67,0.086,3.35,4,0.0,False,1,True,True,1.3e-05
g6557.json,bfs,35,58,0.097,3.3142857142857145,4,0.0,False,1,True,True,1.1e-05
g1292.json,bfs,41,122,0.149,5.951219512195122,13,0.16889627987188963,False,1,True,True,1.5e-05
g9358.json,bfs,121,120,0.017,1.9834710743801653,4,0.0,False,1,True,False,2.4e-05
g2847.json,bfs,29,100,0.246,6.896551724137931,15,0.2905359008807285,False,1,True,True,8e-06
g3755.json,bfs,35,34,0.057,1.9428571428571428,8,0.0,False,1,True,False,1.1e-05
g1768.json,greedy_coloring,26,44,0.135,3.3846153846153846,8,0.08608058608058608,False,2,False,True,2.4e-05
g4090.json,bfs,45,90,0.091,4.0,6,0.305925925925926,False,1,True,True,1.4e-05
g6107.json,bfs,32,52,0.105,3.25,4,0.0,False,1,True,True,1.1e-05
g9708.json,bfs,63,62,0.032,1.9682539682539681,3,0.0,False,1,True,False,1.4e-05
g3305.json,bfs,24,23,0.083,1.9166666666666667,6,0.0,False,1,True,False,7e-06
g1338.json,bfs,46,254,0.245,11.043478260869565,16,0.2503059742190176,False,1,True,True,1.4e-05
g7346.json,bfs,40,67,0.086,3.35,4,0.0,False,1,True,True,1.2e-05
g8549.json,bfs,121,120,0.017,1.9834710743801653,4,0.0,False,1,True,False,2.4e-05
g4993.json,bfs,20,40,0.211,4.0,5,0.4966666666666667,False,1,True,True,8e-06
g5681.json,bfs,21,21,0.1,2.0,3,0.0,False,1,True,True,8e-06
g2144.json,dijkstra,16,55,0.458,6.875,14,0.6150738150738151,False,1,True,True,2.6e-05
g6804.json,bfs,9,12,0.333,2.6666666666666665,4,0.0,False,1,True,True,5e-06
g4839.json,bfs,23,46,0.182,4.0,5,0.363768115942029,False,1,True,True,8e-06
g7716.json,bfs,24,38,0.138,3.1666666666666665,4,0.0,False,1,True,True,8e-06
g8119.json,bfs,364,363,0.005,1.9945054945054945,4,0.0,False,1,True,False,6.9e-05
g2514.json,bfs,29,28,0.069,1.9310344827586208,9,0.0,False,1,True,False,9e-06
g2001.json,bfs,23,60,0.237,5.217391304347826,12,0.31701486918878224,False,1,True,True,7e-06
g7203.json,bfs,15,22,0.21,2.933333333333333,4,0.0,False,1,True,True,6e-06
g2451.json,bfs,26,88,0.271,6.769230769230769,12,0.31328393828393825,False,1,True,True,9e-06
g5394.json,bfs,11,11,0.2,2.0,3,0.0,False,1,True,True,5e-06
g6941.json,bfs,35,58,0.097,3.3142857142857145,4,0.0,False,1,True,True,1.2e-05
g7653.json,bfs,35,58,0.097,3.3142857142857145,4,0.0,False,1,True,True,1.1e-05
g2902.json,bfs,16,39,0.325,4.875,10,0.43060515873015875,False,1,True,True,6e-06
g3610.json,bfs,15,14,0.133,1.8666666666666667,8,0.0,False,1,True,False,5e-06
g6412.json,bfs,35,58,0.097,3.3142857142857145,4,0.0,False,1,True,True,1.1e-05
g4585.json,bfs,39,39,0.053,2.0,4,0.0,False,1,True,True,1.3e-05
g3240.json,bfs,34,64,0.114,3.764705882352941,19,0.5904011537138473,False,1,True,True,9e-06
g1787.json,bfs,12,15,0.227,2.5,5,0.15555555555555556,False,1,True,True,5e-06
g6042.json,bfs,30,49,0.113,3.2666666666666666,4,0.0,False,1,True,True,1e-05
g7080.json,bfs,35,58,0.097,3.3142857142857145,4,0.0,False,1,True,True,1e-05
g2778.json,bfs,48,47,0.042,1.9583333333333333,11,0.0,False,1,True,False,1.4e-05
g1857.json,bfs,10,11,0.244,2.2,3,0.16666666666666666,False,1,True,True,5e-06
g8375.json,bfs,121,120,0.017,1.9834710743801653,4,0.0,False,1,True,False,2.5e-05
g830.json,bfs,35,69,0.116,3.942857142857143,11,0.06987012987012986,False,1,True,True,1.2e-05
g2282.json,bfs,41,40,0.049,1.951219512195122,11,0.0,False,1,True,False,1.1e-05
g5547.json,bfs,30,60,0.138,4.0,6,0.37444444444444447,False,1,True,True,1e-05
g2328.json,bfs,35,150,0.252,8.571428571428571,22,0.34189876122206947,False,1,True,True,1e-05
g65.json,bfs,20,56,0.295,5.6,10,0.2903968253968253,False,1,True,True,7e-06
g8725.json,bfs,1365,1364,0.001,1.9985347985347985,5,0.0,False,1,True,False,0.000392
